POL,POD,Place of Delivery,Curr,D20,D40,Note,polName,podName,originalPlaceOfDelivery,feederD20,feederD40,baseD20,baseD40,feederPlaceOfReceipt,feederPlaceOfReceiptID,Place of Receipt
659692,657301,657532,USD,3145,3900,"1,2,4",SHANGHAI,NORFOLK,"CLEVELAND, OH",225,250,2920,3650,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,649220,656909,USD,3305,4100,"1,2,4",SHANGHAI,NEW YORK,"COLUMBUS, OH",225,250,3080,3850,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657301,656909,USD,3305,4100,"1,2,4",SHANGHAI,NORFOLK,"COLUMBUS, OH",225,250,3080,3850,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657301,659550,USD,3225,4000,"1,2,4",SHANGHAI,NORFOLK,"DETROIT, MI",225,250,3000,3750,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,656290,660248,USD,2865,3550,"1,2,4",SHANGHAI,CHARLESTON,"DILLON, SC",225,250,2640,3300,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,656290,660243,USD,3145,3900,"1,2,4",SHANGHAI,CHARLESTON,"GREER, SC",225,250,2920,3650,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657301,660249,USD,3265,4050,"1,2,4",SHANGHAI,NORFOLK,"KANSAS CITY, KS",225,250,3040,3800,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657301,657099,USD,3265,4050,"1,2,4",SHANGHAI,NORFOLK,"LOUISVILLE, KY",225,250,3040,3800,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,656034,657527,USD,3065,3800,"1,2,4",SHANGHAI,SAVANNAH,"MEMPHIS, TN",225,250,2840,3550,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,656034,659680,USD,3185,3950,"1,2,4",SHANGHAI,SAVANNAH,"NASHVILLE, TN",225,250,2960,3700,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657301,660207,USD,3185,3950,"1,2,4",SHANGHAI,NORFOLK,"PHILADELPHIA, PA",225,250,2960,3700,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657301,657528,USD,3185,3950,"1,2,4",SHANGHAI,NORFOLK,"ST LOUIS, MO",225,250,2960,3700,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657525,657525,USD,2305,2850,"1,2,4",SHANGHAI,TAMPA,TAMPA,225,250,2080,2600,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657381,657381,USD,2305,2850,"1,2,4",SHANGHAI,HOUSTON,HOUSTON,225,250,2080,2600,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,660236,660236,USD,2305,2850,"1,2,4",SHANGHAI,MOBILE,MOBILE,225,250,2080,2600,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,660203,660203,USD,2305,2850,"1,2,4",SHANGHAI,NEW ORLEANS,NEW ORLEANS,225,250,2080,2600,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657381,657529,USD,3265,4050,"1,2,4",SHANGHAI,HOUSTON,"DALLAS, TX",225,250,3040,3800,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657381,657100,USD,3905,4850,"1,2,4",SHANGHAI,HOUSTON,"DENVER, CO",225,250,3680,4600,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,660236,657527,USD,3505,4350,"1,2,4",SHANGHAI,MOBILE,"MEMPHIS, TN",225,250,3280,4100,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,649304,649304,USD,2225,2750,"1,2,4",SHANGHAI,MIAMI,MIAMI,225,250,2000,2500,ZHANGJIAGANG,659692,ZHANGJIAGANG
659692,657524,657524,USD,2185,2700,"1,2,4",SHANGHAI,BOSTON,BOSTON,225,250,1960,2450,ZHANGJIAGANG,659692,ZHANGJIAGANG
653624,649220,649220,USD,2135,2650,"1,2,4",NINGBO,NEW YORK,NEW YORK,135,150,2000,2500,ZHAPU,653624,ZHAPU
653624,657301,657301,USD,2135,2650,"1,2,4",NINGBO,NORFOLK,NORFOLK,135,150,2000,2500,ZHAPU,653624,ZHAPU
653624,656034,656034,USD,2135,2650,"1,2,4",NINGBO,SAVANNAH,SAVANNAH,135,150,2000,2500,ZHAPU,653624,ZHAPU
653624,656290,656290,USD,2135,2650,"1,2,4",NINGBO,CHARLESTON,CHARLESTON,135,150,2000,2500,ZHAPU,653624,ZHAPU
653624,656034,656775,USD,2735,3400,"1,2,4",NINGBO,SAVANNAH,"ATLANTA, GA",135,150,2600,3250,ZHAPU,653624,ZHAPU
653624,649220,660245,USD,3175,3950,"1,2,4",NINGBO,NEW YORK,"BUFFALO, NY",135,150,3040,3800,ZHAPU,653624,ZHAPU
653624,656034,656284,USD,2735,3400,"1,2,4",NINGBO,SAVANNAH,"CHARLOTTE, NC",135,150,2600,3250,ZHAPU,653624,ZHAPU
653624,656034,660242,USD,2935,3650,"1,2,4",NINGBO,SAVANNAH,"CHATSWORTH, GA",135,150,2800,3500,ZHAPU,653624,ZHAPU
653624,649220,656569,USD,3175,3950,"1,2,4",NINGBO,NEW YORK,"CHICAGO, IL",135,150,3040,3800,ZHAPU,653624,ZHAPU
653624,657301,656569,USD,3175,3950,"1,2,4",NINGBO,NORFOLK,"CHICAGO, IL",135,150,3040,3800,ZHAPU,653624,ZHAPU
653624,649220,660244,USD,3175,3950,"1,2,4",NINGBO,NEW YORK,"CINCINNATI, OH",135,150,3040,3800,ZHAPU,653624,ZHAPU
653624,657301,660244,USD,3175,3950,"1,2,4",NINGBO,NORFOLK,"CINCINNATI, OH",135,150,3040,3800,ZHAPU,653624,ZHAPU
653624,649220,657532,USD,3055,3800,"1,2,4",NINGBO,NEW YORK,"CLEVELAND, OH",135,150,2920,3650,ZHAPU,653624,ZHAPU
653624,657301,657532,USD,3055,3800,"1,2,4",NINGBO,NORFOLK,"CLEVELAND, OH",135,150,2920,3650,ZHAPU,653624,ZHAPU
653624,649220,656909,USD,3215,4000,"1,2,4",NINGBO,NEW YORK,"COLUMBUS, OH",135,150,3080,3850,ZHAPU,653624,ZHAPU
653624,657301,656909,USD,3215,4000,"1,2,4",NINGBO,NORFOLK,"COLUMBUS, OH",135,150,3080,3850,ZHAPU,653624,ZHAPU
653624,657301,659550,USD,3135,3900,"1,2,4",NINGBO,NORFOLK,"DETROIT, MI",135,150,3000,3750,ZHAPU,653624,ZHAPU
653624,656290,660248,USD,2775,3450,"1,2,4",NINGBO,CHARLESTON,"DILLON, SC",135,150,2640,3300,ZHAPU,653624,ZHAPU
653624,656290,660243,USD,3055,3800,"1,2,4",NINGBO,CHARLESTON,"GREER, SC",135,150,2920,3650,ZHAPU,653624,ZHAPU
653624,657301,660249,USD,3175,3950,"1,2,4",NINGBO,NORFOLK,"KANSAS CITY, KS",135,150,3040,3800,ZHAPU,653624,ZHAPU
653624,657301,657099,USD,3175,3950,"1,2,4",NINGBO,NORFOLK,"LOUISVILLE, KY",135,150,3040,3800,ZHAPU,653624,ZHAPU
653624,656034,657527,USD,2975,3700,"1,2,4",NINGBO,SAVANNAH,"MEMPHIS, TN",135,150,2840,3550,ZHAPU,653624,ZHAPU
653624,656034,659680,USD,3095,3850,"1,2,4",NINGBO,SAVANNAH,"NASHVILLE, TN",135,150,2960,3700,ZHAPU,653624,ZHAPU
653624,657301,660207,USD,3095,3850,"1,2,4",NINGBO,NORFOLK,"PHILADELPHIA, PA",135,150,2960,3700,ZHAPU,653624,ZHAPU
653624,657301,657528,USD,3095,3850,"1,2,4",NINGBO,NORFOLK,"ST LOUIS, MO",135,150,2960,3700,ZHAPU,653624,ZHAPU
653624,657525,657525,USD,2215,2750,"1,2,4",NINGBO,TAMPA,TAMPA,135,150,2080,2600,ZHAPU,653624,ZHAPU
653624,657381,657381,USD,2215,2750,"1,2,4",NINGBO,HOUSTON,HOUSTON,135,150,2080,2600,ZHAPU,653624,ZHAPU
653624,660236,660236,USD,2215,2750,"1,2,4",NINGBO,MOBILE,MOBILE,135,150,2080,2600,ZHAPU,653624,ZHAPU
653624,660203,660203,USD,2215,2750,"1,2,4",NINGBO,NEW ORLEANS,NEW ORLEANS,135,150,2080,2600,ZHAPU,653624,ZHAPU
653624,657381,657529,USD,3175,3950,"1,2,4",NINGBO,HOUSTON,"DALLAS, TX",135,150,3040,3800,ZHAPU,653624,ZHAPU
653624,657381,657100,USD,3815,4750,"1,2,4",NINGBO,HOUSTON,"DENVER, CO",135,150,3680,4600,ZHAPU,653624,ZHAPU
653624,660236,657527,USD,3415,4250,"1,2,4",NINGBO,MOBILE,"MEMPHIS, TN",135,150,3280,4100,ZHAPU,653624,ZHAPU
653624,649304,649304,USD,2135,2650,"1,2,4",NINGBO,MIAMI,MIAMI,135,150,2000,2500,ZHAPU,653624,ZHAPU
653624,657524,657524,USD,2095,2600,"1,2,4",NINGBO,BOSTON,BOSTON,135,150,1960,2450,ZHAPU,653624,ZHAPU
657327,657301,657301,USD,2475,2910,"1,2,4",YOKOHAMA,NORFOLK,NORFOLK,10,10,2465,2900,KOBE,657327,KOBE
657327,656034,656034,USD,2475,2910,"1,2,4",YOKOHAMA,SAVANNAH,SAVANNAH,10,10,2465,2900,KOBE,657327,KOBE
657327,656290,656290,USD,2475,2910,"1,2,4",YOKOHAMA,CHARLESTON,CHARLESTON,10,10,2465,2900,KOBE,657327,KOBE
657327,656034,656775,USD,3240,3810,"1,2,4",YOKOHAMA,SAVANNAH,"ATLANTA, GA",10,10,3230,3800,KOBE,657327,KOBE
657327,656034,656284,USD,3240,3810,"1,2,4",YOKOHAMA,SAVANNAH,"CHARLOTTE, NC",10,10,3230,3800,KOBE,657327,KOBE
657327,656034,660242,USD,3835,4510,"1,2,4",YOKOHAMA,SAVANNAH,"CHATSWORTH, GA",10,10,3825,4500,KOBE,657327,KOBE
657327,657301,656569,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CHICAGO, IL",10,10,3740,4400,KOBE,657327,KOBE
657327,657301,660244,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CINCINNATI, OH",10,10,3740,4400,KOBE,657327,KOBE
657327,657301,657532,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CLEVELAND, OH",10,10,3740,4400,KOBE,657327,KOBE
657327,657301,656909,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"COLUMBUS, OH",10,10,3740,4400,KOBE,657327,KOBE
657327,657301,659550,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"DETROIT, MI",10,10,3740,4400,KOBE,657327,KOBE
657327,656290,660248,USD,3495,4110,"1,2,4",YOKOHAMA,CHARLESTON,"DILLON, SC",10,10,3485,4100,KOBE,657327,KOBE
657327,656290,660243,USD,3710,4360,"1,2,4",YOKOHAMA,CHARLESTON,"GREER, SC",10,10,3700,4350,KOBE,657327,KOBE
657327,657301,660249,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"KANSAS CITY, KS",10,10,3740,4400,KOBE,657327,KOBE
657327,657301,657099,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"LOUISVILLE, KY",10,10,3740,4400,KOBE,657327,KOBE
657327,656034,657527,USD,3750,4410,"1,2,4",YOKOHAMA,SAVANNAH,"MEMPHIS, TN",10,10,3740,4400,KOBE,657327,KOBE
657327,656034,659680,USD,3750,4410,"1,2,4",YOKOHAMA,SAVANNAH,"NASHVILLE, TN",10,10,3740,4400,KOBE,657327,KOBE
657327,657301,660207,USD,4090,4810,"1,2,4",YOKOHAMA,NORFOLK,"PHILADELPHIA, PA",10,10,4080,4800,KOBE,657327,KOBE
657327,657301,657528,USD,4090,4810,"1,2,4",YOKOHAMA,NORFOLK,"ST LOUIS, MO",10,10,4080,4800,KOBE,657327,KOBE
657327,649304,649304,USD,2475,2910,"1,2,4",YOKOHAMA,MIAMI,MIAMI,10,10,2465,2900,KOBE,657327,KOBE
653750,657301,657301,USD,2475,2910,"1,2,4",YOKOHAMA,NORFOLK,NORFOLK,10,10,2465,2900,NAGOYA,653750,NAGOYA
653750,656034,656034,USD,2475,2910,"1,2,4",YOKOHAMA,SAVANNAH,SAVANNAH,10,10,2465,2900,NAGOYA,653750,NAGOYA
653750,656290,656290,USD,2475,2910,"1,2,4",YOKOHAMA,CHARLESTON,CHARLESTON,10,10,2465,2900,NAGOYA,653750,NAGOYA
653750,656034,656775,USD,3240,3810,"1,2,4",YOKOHAMA,SAVANNAH,"ATLANTA, GA",10,10,3230,3800,NAGOYA,653750,NAGOYA
653750,656034,656284,USD,3240,3810,"1,2,4",YOKOHAMA,SAVANNAH,"CHARLOTTE, NC",10,10,3230,3800,NAGOYA,653750,NAGOYA
653750,656034,660242,USD,3835,4510,"1,2,4",YOKOHAMA,SAVANNAH,"CHATSWORTH, GA",10,10,3825,4500,NAGOYA,653750,NAGOYA
653750,657301,656569,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CHICAGO, IL",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,657301,660244,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CINCINNATI, OH",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,657301,657532,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CLEVELAND, OH",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,657301,656909,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"COLUMBUS, OH",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,657301,659550,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"DETROIT, MI",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,656290,660248,USD,3495,4110,"1,2,4",YOKOHAMA,CHARLESTON,"DILLON, SC",10,10,3485,4100,NAGOYA,653750,NAGOYA
653750,656290,660243,USD,3710,4360,"1,2,4",YOKOHAMA,CHARLESTON,"GREER, SC",10,10,3700,4350,NAGOYA,653750,NAGOYA
653750,657301,660249,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"KANSAS CITY, KS",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,657301,657099,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"LOUISVILLE, KY",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,656034,657527,USD,3750,4410,"1,2,4",YOKOHAMA,SAVANNAH,"MEMPHIS, TN",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,656034,659680,USD,3750,4410,"1,2,4",YOKOHAMA,SAVANNAH,"NASHVILLE, TN",10,10,3740,4400,NAGOYA,653750,NAGOYA
653750,657301,660207,USD,4090,4810,"1,2,4",YOKOHAMA,NORFOLK,"PHILADELPHIA, PA",10,10,4080,4800,NAGOYA,653750,NAGOYA
653750,657301,657528,USD,4090,4810,"1,2,4",YOKOHAMA,NORFOLK,"ST LOUIS, MO",10,10,4080,4800,NAGOYA,653750,NAGOYA
653750,649304,649304,USD,2475,2910,"1,2,4",YOKOHAMA,MIAMI,MIAMI,10,10,2465,2900,NAGOYA,653750,NAGOYA
657603,657301,657301,USD,2475,2910,"1,2,4",YOKOHAMA,NORFOLK,NORFOLK,10,10,2465,2900,TOKYO,657603,TOKYO
657603,656034,656034,USD,2475,2910,"1,2,4",YOKOHAMA,SAVANNAH,SAVANNAH,10,10,2465,2900,TOKYO,657603,TOKYO
657603,656290,656290,USD,2475,2910,"1,2,4",YOKOHAMA,CHARLESTON,CHARLESTON,10,10,2465,2900,TOKYO,657603,TOKYO
657603,656034,656775,USD,3240,3810,"1,2,4",YOKOHAMA,SAVANNAH,"ATLANTA, GA",10,10,3230,3800,TOKYO,657603,TOKYO
657603,656034,656284,USD,3240,3810,"1,2,4",YOKOHAMA,SAVANNAH,"CHARLOTTE, NC",10,10,3230,3800,TOKYO,657603,TOKYO
657603,656034,660242,USD,3835,4510,"1,2,4",YOKOHAMA,SAVANNAH,"CHATSWORTH, GA",10,10,3825,4500,TOKYO,657603,TOKYO
657603,657301,656569,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CHICAGO, IL",10,10,3740,4400,TOKYO,657603,TOKYO
657603,657301,660244,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CINCINNATI, OH",10,10,3740,4400,TOKYO,657603,TOKYO
657603,657301,657532,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"CLEVELAND, OH",10,10,3740,4400,TOKYO,657603,TOKYO
657603,657301,656909,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"COLUMBUS, OH",10,10,3740,4400,TOKYO,657603,TOKYO
657603,657301,659550,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"DETROIT, MI",10,10,3740,4400,TOKYO,657603,TOKYO
657603,656290,660248,USD,3495,4110,"1,2,4",YOKOHAMA,CHARLESTON,"DILLON, SC",10,10,3485,4100,TOKYO,657603,TOKYO
657603,656290,660243,USD,3710,4360,"1,2,4",YOKOHAMA,CHARLESTON,"GREER, SC",10,10,3700,4350,TOKYO,657603,TOKYO
657603,657301,660249,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"KANSAS CITY, KS",10,10,3740,4400,TOKYO,657603,TOKYO
657603,657301,657099,USD,3750,4410,"1,2,4",YOKOHAMA,NORFOLK,"LOUISVILLE, KY",10,10,3740,4400,TOKYO,657603,TOKYO
657603,656034,657527,USD,3750,4410,"1,2,4",YOKOHAMA,SAVANNAH,"MEMPHIS, TN",10,10,3740,4400,TOKYO,657603,TOKYO
657603,656034,659680,USD,3750,4410,"1,2,4",YOKOHAMA,SAVANNAH,"NASHVILLE, TN",10,10,3740,4400,TOKYO,657603,TOKYO
657603,657301,660207,USD,4090,4810,"1,2,4",YOKOHAMA,NORFOLK,"PHILADELPHIA, PA",10,10,4080,4800,TOKYO,657603,TOKYO
657603,657301,657528,USD,4090,4810,"1,2,4",YOKOHAMA,NORFOLK,"ST LOUIS, MO",10,10,4080,4800,TOKYO,657603,TOKYO
657603,649304,649304,USD,2475,2910,"1,2,4",YOKOHAMA,MIAMI,MIAMI,10,10,2465,2900,TOKYO,657603,TOKYO
654704,649220,649220,USD,2360,2900,"1,2,4",SINGAPORE,NEW YORK,NEW YORK,360,400,2000,2500,YANGON,654704,YANGON
654704,657301,657301,USD,2360,2900,"1,2,4",SINGAPORE,NORFOLK,NORFOLK,360,400,2000,2500,YANGON,654704,YANGON
654704,656034,656034,USD,2360,2900,"1,2,4",SINGAPORE,SAVANNAH,SAVANNAH,360,400,2000,2500,YANGON,654704,YANGON
654704,656290,656290,USD,2360,2900,"1,2,4",SINGAPORE,CHARLESTON,CHARLESTON,360,400,2000,2500,YANGON,654704,YANGON
654704,656034,656775,USD,2960,3650,"1,2,4",SINGAPORE,SAVANNAH,"ATLANTA, GA",360,400,2600,3250,YANGON,654704,YANGON
654704,649220,660245,USD,3400,4200,"1,2,4",SINGAPORE,NEW YORK,"BUFFALO, NY",360,400,3040,3800,YANGON,654704,YANGON
654704,656034,656284,USD,2960,3650,"1,2,4",SINGAPORE,SAVANNAH,"CHARLOTTE, NC",360,400,2600,3250,YANGON,654704,YANGON
654704,656034,660242,USD,3160,3900,"1,2,4",SINGAPORE,SAVANNAH,"CHATSWORTH, GA",360,400,2800,3500,YANGON,654704,YANGON
654704,649220,656569,USD,3400,4200,"1,2,4",SINGAPORE,NEW YORK,"CHICAGO, IL",360,400,3040,3800,YANGON,654704,YANGON
654704,657301,656569,USD,3400,4200,"1,2,4",SINGAPORE,NORFOLK,"CHICAGO, IL",360,400,3040,3800,YANGON,654704,YANGON
654704,649220,660244,USD,3400,4200,"1,2,4",SINGAPORE,NEW YORK,"CINCINNATI, OH",360,400,3040,3800,YANGON,654704,YANGON
654704,657301,660244,USD,3400,4200,"1,2,4",SINGAPORE,NORFOLK,"CINCINNATI, OH",360,400,3040,3800,YANGON,654704,YANGON
654704,649220,657532,USD,3280,4050,"1,2,4",SINGAPORE,NEW YORK,"CLEVELAND, OH",360,400,2920,3650,YANGON,654704,YANGON
654704,657301,657532,USD,3280,4050,"1,2,4",SINGAPORE,NORFOLK,"CLEVELAND, OH",360,400,2920,3650,YANGON,654704,YANGON
654704,649220,656909,USD,3440,4250,"1,2,4",SINGAPORE,NEW YORK,"COLUMBUS, OH",360,400,3080,3850,YANGON,654704,YANGON
654704,657301,656909,USD,3440,4250,"1,2,4",SINGAPORE,NORFOLK,"COLUMBUS, OH",360,400,3080,3850,YANGON,654704,YANGON
654704,657301,659550,USD,3360,4150,"1,2,4",SINGAPORE,NORFOLK,"DETROIT, MI",360,400,3000,3750,YANGON,654704,YANGON
654704,656290,660248,USD,3000,3700,"1,2,4",SINGAPORE,CHARLESTON,"DILLON, SC",360,400,2640,3300,YANGON,654704,YANGON
654704,656290,660243,USD,3280,4050,"1,2,4",SINGAPORE,CHARLESTON,"GREER, SC",360,400,2920,3650,YANGON,654704,YANGON
654704,657301,660249,USD,3400,4200,"1,2,4",SINGAPORE,NORFOLK,"KANSAS CITY, KS",360,400,3040,3800,YANGON,654704,YANGON
654704,657301,657099,USD,3400,4200,"1,2,4",SINGAPORE,NORFOLK,"LOUISVILLE, KY",360,400,3040,3800,YANGON,654704,YANGON
654704,656034,657527,USD,3200,3950,"1,2,4",SINGAPORE,SAVANNAH,"MEMPHIS, TN",360,400,2840,3550,YANGON,654704,YANGON
654704,656034,659680,USD,3320,4100,"1,2,4",SINGAPORE,SAVANNAH,"NASHVILLE, TN",360,400,2960,3700,YANGON,654704,YANGON
654704,657301,660207,USD,3320,4100,"1,2,4",SINGAPORE,NORFOLK,"PHILADELPHIA, PA",360,400,2960,3700,YANGON,654704,YANGON
654704,657301,657528,USD,3320,4100,"1,2,4",SINGAPORE,NORFOLK,"ST LOUIS, MO",360,400,2960,3700,YANGON,654704,YANGON
654704,646097,656569,USD,3480,4300,"1,2,4",SINGAPORE,HALIFAX,"CHICAGO, IL",360,400,3120,3900,YANGON,654704,YANGON
654704,646097,659550,USD,3480,4300,"1,2,4",SINGAPORE,HALIFAX,"DETROIT, MI",360,400,3120,3900,YANGON,654704,YANGON
654704,657525,657525,USD,2440,3000,"1,2,4",SINGAPORE,TAMPA,TAMPA,360,400,2080,2600,YANGON,654704,YANGON
654704,657381,657381,USD,2440,3000,"1,2,4",SINGAPORE,HOUSTON,HOUSTON,360,400,2080,2600,YANGON,654704,YANGON
654704,660236,660236,USD,2440,3000,"1,2,4",SINGAPORE,MOBILE,MOBILE,360,400,2080,2600,YANGON,654704,YANGON
654704,660203,660203,USD,2440,3000,"1,2,4",SINGAPORE,NEW ORLEANS,NEW ORLEANS,360,400,2080,2600,YANGON,654704,YANGON
654704,657381,657529,USD,3400,4200,"1,2,4",SINGAPORE,HOUSTON,"DALLAS, TX",360,400,3040,3800,YANGON,654704,YANGON
654704,657381,657100,USD,4040,5000,"1,2,4",SINGAPORE,HOUSTON,"DENVER, CO",360,400,3680,4600,YANGON,654704,YANGON
654704,660236,657527,USD,3640,4500,"1,2,4",SINGAPORE,MOBILE,"MEMPHIS, TN",360,400,3280,4100,YANGON,654704,YANGON
659644,649220,649220,USD,2270,2800,"1,2,4",BUSAN,NEW YORK,NEW YORK,270,300,2000,2500,INCHEON,659644,INCHEON
659644,657301,657301,USD,2270,2800,"1,2,4",BUSAN,NORFOLK,NORFOLK,270,300,2000,2500,INCHEON,659644,INCHEON
659644,656034,656034,USD,2270,2800,"1,2,4",BUSAN,SAVANNAH,SAVANNAH,270,300,2000,2500,INCHEON,659644,INCHEON
659644,656290,656290,USD,2270,2800,"1,2,4",BUSAN,CHARLESTON,CHARLESTON,270,300,2000,2500,INCHEON,659644,INCHEON
659644,656034,656775,USD,2870,3550,"1,2,4",BUSAN,SAVANNAH,"ATLANTA, GA",270,300,2600,3250,INCHEON,659644,INCHEON
659644,649220,660245,USD,3310,4100,"1,2,4",BUSAN,NEW YORK,"BUFFALO, NY",270,300,3040,3800,INCHEON,659644,INCHEON
659644,656034,656284,USD,2870,3550,"1,2,4",BUSAN,SAVANNAH,"CHARLOTTE, NC",270,300,2600,3250,INCHEON,659644,INCHEON
659644,656034,660242,USD,3070,3800,"1,2,4",BUSAN,SAVANNAH,"CHATSWORTH, GA",270,300,2800,3500,INCHEON,659644,INCHEON
659644,649220,656569,USD,3310,4100,"1,2,4",BUSAN,NEW YORK,"CHICAGO, IL",270,300,3040,3800,INCHEON,659644,INCHEON
659644,657301,656569,USD,3310,4100,"1,2,4",BUSAN,NORFOLK,"CHICAGO, IL",270,300,3040,3800,INCHEON,659644,INCHEON
659644,649220,660244,USD,3310,4100,"1,2,4",BUSAN,NEW YORK,"CINCINNATI, OH",270,300,3040,3800,INCHEON,659644,INCHEON
659644,657301,660244,USD,3310,4100,"1,2,4",BUSAN,NORFOLK,"CINCINNATI, OH",270,300,3040,3800,INCHEON,659644,INCHEON
659644,649220,657532,USD,3190,3950,"1,2,4",BUSAN,NEW YORK,"CLEVELAND, OH",270,300,2920,3650,INCHEON,659644,INCHEON
659644,657301,657532,USD,3190,3950,"1,2,4",BUSAN,NORFOLK,"CLEVELAND, OH",270,300,2920,3650,INCHEON,659644,INCHEON
659644,649220,656909,USD,3350,4150,"1,2,4",BUSAN,NEW YORK,"COLUMBUS, OH",270,300,3080,3850,INCHEON,659644,INCHEON
659644,657301,656909,USD,3350,4150,"1,2,4",BUSAN,NORFOLK,"COLUMBUS, OH",270,300,3080,3850,INCHEON,659644,INCHEON
659644,657301,659550,USD,3270,4050,"1,2,4",BUSAN,NORFOLK,"DETROIT, MI",270,300,3000,3750,INCHEON,659644,INCHEON
659644,656290,660248,USD,2910,3600,"1,2,4",BUSAN,CHARLESTON,"DILLON, SC",270,300,2640,3300,INCHEON,659644,INCHEON
659644,656290,660243,USD,3190,3950,"1,2,4",BUSAN,CHARLESTON,"GREER, SC",270,300,2920,3650,INCHEON,659644,INCHEON
659644,657301,660249,USD,3310,4100,"1,2,4",BUSAN,NORFOLK,"KANSAS CITY, KS",270,300,3040,3800,INCHEON,659644,INCHEON
659644,657301,657099,USD,3310,4100,"1,2,4",BUSAN,NORFOLK,"LOUISVILLE, KY",270,300,3040,3800,INCHEON,659644,INCHEON
659644,656034,657527,USD,3110,3850,"1,2,4",BUSAN,SAVANNAH,"MEMPHIS, TN",270,300,2840,3550,INCHEON,659644,INCHEON
659644,656034,659680,USD,3230,4000,"1,2,4",BUSAN,SAVANNAH,"NASHVILLE, TN",270,300,2960,3700,INCHEON,659644,INCHEON
659644,657301,660207,USD,3230,4000,"1,2,4",BUSAN,NORFOLK,"PHILADELPHIA, PA",270,300,2960,3700,INCHEON,659644,INCHEON
659644,657301,657528,USD,3230,4000,"1,2,4",BUSAN,NORFOLK,"ST LOUIS, MO",270,300,2960,3700,INCHEON,659644,INCHEON
659644,657525,657525,USD,2350,2900,"1,2,4",BUSAN,TAMPA,TAMPA,270,300,2080,2600,INCHEON,659644,INCHEON
659644,657381,657381,USD,2350,2900,"1,2,4",BUSAN,HOUSTON,HOUSTON,270,300,2080,2600,INCHEON,659644,INCHEON
659644,660236,660236,USD,2350,2900,"1,2,4",BUSAN,MOBILE,MOBILE,270,300,2080,2600,INCHEON,659644,INCHEON
659644,660203,660203,USD,2350,2900,"1,2,4",BUSAN,NEW ORLEANS,NEW ORLEANS,270,300,2080,2600,INCHEON,659644,INCHEON
659644,657381,657529,USD,3310,4100,"1,2,4",BUSAN,HOUSTON,"DALLAS, TX",270,300,3040,3800,INCHEON,659644,INCHEON
659644,657381,657100,USD,3950,4900,"1,2,4",BUSAN,HOUSTON,"DENVER, CO",270,300,3680,4600,INCHEON,659644,INCHEON
659644,660236,657527,USD,3550,4400,"1,2,4",BUSAN,MOBILE,"MEMPHIS, TN",270,300,3280,4100,INCHEON,659644,INCHEON
