POL,POD,Place of Delivery,Curr,D20,D40,polName,podName,originalPlaceOfDelivery,feederD20,feederD40,baseD20,baseD40,feederPlaceOfReceipt,feederPlaceOfReceiptID,Place of Receipt
649091,660196,660196,USD,4030,5060,YANTIAN,HONOLULU,,180,200,3850,4860,JIANGMEN,649091,JIANGMEN
649064,656495,656495,USD,1620,2200,SHANGHAI,SEATTLE,,360,400,1260,1800,JINGZHOU,649064,JINGZHOU
649064,656496,656496,USD,1620,2200,SHANGHAI,TACOMA,,360,400,1260,1800,JINGZHOU,649064,JINGZHOU
649064,656495,656569,USD,3720,4350,SHANGHAI,SEATTLE,CHICAGO,360,400,3360,3950,JINGZHOU,649064,JINGZHOU
649064,656495,660244,USD,4230,4950,SHANGHAI,SEATTLE,CINCINNATI,360,400,3870,4550,JINGZHOU,649064,JINGZHOU
649064,656495,657532,USD,4230,4950,SHANGHAI,SEATTLE,CLEVELAND,360,400,3870,4550,JINGZHOU,649064,JINGZHOU
649064,656495,660272,USD,4230,4950,SHANGHAI,SEATTLE,COLUMBUS,360,400,3870,4550,JINGZHOU,649064,JINGZHOU
649064,656495,659550,USD,4315,5050,SHANGHAI,SEATTLE,DETROIT,360,400,3955,4650,JINGZHOU,649064,JINGZHOU
649064,656495,657530,USD,6270,7350,SHANGHAI,SEATTLE,INDIANAPOLIS,360,400,5910,6950,JINGZHOU,649064,JINGZHOU
649064,656495,657099,USD,4570,5350,SHANGHAI,SEATTLE,LOUISVILLE,360,400,4210,4950,JINGZHOU,649064,JINGZHOU
649064,656495,657527,USD,3805,4450,SHANGHAI,SEATTLE,MEMPHIS,360,400,3445,4050,JINGZHOU,649064,JINGZHOU
649064,656495,658126,USD,3720,4350,SHANGHAI,SEATTLE,OMAHA,360,400,3360,3950,JINGZHOU,649064,JINGZHOU
649064,656495,656497,USD,2655,3100,SHANGHAI,SEATTLE,PORTLAND,360,400,2295,2700,JINGZHOU,649064,JINGZHOU
649064,656495,656915,USD,4060,4750,SHANGHAI,SEATTLE,ST PAUL,360,400,3700,4350,JINGZHOU,649064,JINGZHOU
649064,660196,660196,USD,3900,4860,SHANGHAI,HONOLULU,,360,400,3540,4460,JINGZHOU,649064,JINGZHOU
649190,656495,656495,USD,1395,1950,SHANGHAI,SEATTLE,,135,150,1260,1800,LIANYUNGANG,649190,LIANYUNGANG
649190,656496,656496,USD,1395,1950,SHANGHAI,TACOMA,,135,150,1260,1800,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,656569,USD,3495,4100,SHANGHAI,SEATTLE,CHICAGO,135,150,3360,3950,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,660244,USD,4005,4700,SHANGHAI,SEATTLE,CINCINNATI,135,150,3870,4550,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,657532,USD,4005,4700,SHANGHAI,SEATTLE,CLEVELAND,135,150,3870,4550,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,660272,USD,4005,4700,SHANGHAI,SEATTLE,COLUMBUS,135,150,3870,4550,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,659550,USD,4090,4800,SHANGHAI,SEATTLE,DETROIT,135,150,3955,4650,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,657530,USD,6045,7100,SHANGHAI,SEATTLE,INDIANAPOLIS,135,150,5910,6950,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,657099,USD,4345,5100,SHANGHAI,SEATTLE,LOUISVILLE,135,150,4210,4950,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,657527,USD,3580,4200,SHANGHAI,SEATTLE,MEMPHIS,135,150,3445,4050,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,658126,USD,3495,4100,SHANGHAI,SEATTLE,OMAHA,135,150,3360,3950,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,656497,USD,2430,2850,SHANGHAI,SEATTLE,PORTLAND,135,150,2295,2700,LIANYUNGANG,649190,LIANYUNGANG
649190,656495,656915,USD,3835,4500,SHANGHAI,SEATTLE,ST PAUL,135,150,3700,4350,LIANYUNGANG,649190,LIANYUNGANG
649190,660196,660196,USD,3675,4610,SHANGHAI,HONOLULU,,135,150,3540,4460,LIANYUNGANG,649190,LIANYUNGANG
660193,656495,656495,USD,1640,2220,SHANGHAI,SEATTLE,,380,420,1260,1800,NANCHANG,660193,NANCHANG
660193,656496,656496,USD,1640,2220,SHANGHAI,TACOMA,,380,420,1260,1800,NANCHANG,660193,NANCHANG
660193,656495,656569,USD,3740,4370,SHANGHAI,SEATTLE,CHICAGO,380,420,3360,3950,NANCHANG,660193,NANCHANG
660193,656495,660244,USD,4250,4970,SHANGHAI,SEATTLE,CINCINNATI,380,420,3870,4550,NANCHANG,660193,NANCHANG
660193,656495,657532,USD,4250,4970,SHANGHAI,SEATTLE,CLEVELAND,380,420,3870,4550,NANCHANG,660193,NANCHANG
660193,656495,660272,USD,4250,4970,SHANGHAI,SEATTLE,COLUMBUS,380,420,3870,4550,NANCHANG,660193,NANCHANG
660193,656495,659550,USD,4335,5070,SHANGHAI,SEATTLE,DETROIT,380,420,3955,4650,NANCHANG,660193,NANCHANG
660193,656495,657530,USD,6290,7370,SHANGHAI,SEATTLE,INDIANAPOLIS,380,420,5910,6950,NANCHANG,660193,NANCHANG
660193,656495,657099,USD,4590,5370,SHANGHAI,SEATTLE,LOUISVILLE,380,420,4210,4950,NANCHANG,660193,NANCHANG
660193,656495,657527,USD,3825,4470,SHANGHAI,SEATTLE,MEMPHIS,380,420,3445,4050,NANCHANG,660193,NANCHANG
660193,656495,658126,USD,3740,4370,SHANGHAI,SEATTLE,OMAHA,380,420,3360,3950,NANCHANG,660193,NANCHANG
660193,656495,656497,USD,2675,3120,SHANGHAI,SEATTLE,PORTLAND,380,420,2295,2700,NANCHANG,660193,NANCHANG
660193,656495,656915,USD,4080,4770,SHANGHAI,SEATTLE,ST PAUL,380,420,3700,4350,NANCHANG,660193,NANCHANG
660193,660196,660196,USD,3920,4880,SHANGHAI,HONOLULU,,380,420,3540,4460,NANCHANG,660193,NANCHANG
649355,656495,656495,USD,1350,1900,SHANGHAI,SEATTLE,,90,100,1260,1800,NANJING,649355,NANJING
649355,656496,656496,USD,1350,1900,SHANGHAI,TACOMA,,90,100,1260,1800,NANJING,649355,NANJING
649355,656495,656569,USD,3450,4050,SHANGHAI,SEATTLE,CHICAGO,90,100,3360,3950,NANJING,649355,NANJING
649355,656495,660244,USD,3960,4650,SHANGHAI,SEATTLE,CINCINNATI,90,100,3870,4550,NANJING,649355,NANJING
649355,656495,657532,USD,3960,4650,SHANGHAI,SEATTLE,CLEVELAND,90,100,3870,4550,NANJING,649355,NANJING
649355,656495,660272,USD,3960,4650,SHANGHAI,SEATTLE,COLUMBUS,90,100,3870,4550,NANJING,649355,NANJING
649355,656495,659550,USD,4045,4750,SHANGHAI,SEATTLE,DETROIT,90,100,3955,4650,NANJING,649355,NANJING
649355,656495,657530,USD,6000,7050,SHANGHAI,SEATTLE,INDIANAPOLIS,90,100,5910,6950,NANJING,649355,NANJING
649355,656495,657099,USD,4300,5050,SHANGHAI,SEATTLE,LOUISVILLE,90,100,4210,4950,NANJING,649355,NANJING
649355,656495,657527,USD,3535,4150,SHANGHAI,SEATTLE,MEMPHIS,90,100,3445,4050,NANJING,649355,NANJING
649355,656495,658126,USD,3450,4050,SHANGHAI,SEATTLE,OMAHA,90,100,3360,3950,NANJING,649355,NANJING
649355,656495,656497,USD,2385,2800,SHANGHAI,SEATTLE,PORTLAND,90,100,2295,2700,NANJING,649355,NANJING
649355,656495,656915,USD,3790,4450,SHANGHAI,SEATTLE,ST PAUL,90,100,3700,4350,NANJING,649355,NANJING
649355,660196,660196,USD,3630,4560,SHANGHAI,HONOLULU,,90,100,3540,4460,NANJING,649355,NANJING
657997,656495,656495,USD,1395,1950,HONG KONG,SEATTLE,,135,150,1260,1800,NANSHA,657997,NANSHA
657997,656495,656569,USD,3495,4100,HONG KONG,SEATTLE,CHICAGO,135,150,3360,3950,NANSHA,657997,NANSHA
657997,656495,660244,USD,4005,4700,HONG KONG,SEATTLE,CINCINNATI,135,150,3870,4550,NANSHA,657997,NANSHA
657997,656495,657532,USD,4005,4700,HONG KONG,SEATTLE,CLEVELAND,135,150,3870,4550,NANSHA,657997,NANSHA
657997,656495,660272,USD,4005,4700,HONG KONG,SEATTLE,COLUMBUS,135,150,3870,4550,NANSHA,657997,NANSHA
657997,656495,659550,USD,4090,4800,HONG KONG,SEATTLE,DETROIT,135,150,3955,4650,NANSHA,657997,NANSHA
657997,656495,657530,USD,6045,7100,HONG KONG,SEATTLE,INDIANAPOLIS,135,150,5910,6950,NANSHA,657997,NANSHA
657997,656495,657099,USD,4345,5100,HONG KONG,SEATTLE,LOUISVILLE,135,150,4210,4950,NANSHA,657997,NANSHA
657997,656495,657527,USD,3580,4200,HONG KONG,SEATTLE,MEMPHIS,135,150,3445,4050,NANSHA,657997,NANSHA
657997,656495,658126,USD,3495,4100,HONG KONG,SEATTLE,OMAHA,135,150,3360,3950,NANSHA,657997,NANSHA
657997,656495,656497,USD,2430,2850,HONG KONG,SEATTLE,PORTLAND,135,150,2295,2700,NANSHA,657997,NANSHA
657997,656495,656915,USD,3835,4500,HONG KONG,SEATTLE,ST PAUL,135,150,3700,4350,NANSHA,657997,NANSHA
657997,660196,660196,USD,3985,5010,HONG KONG,HONOLULU,,135,150,3850,4860,NANSHA,657997,NANSHA
654213,656495,656495,USD,1440,2000,SHANGHAI,SEATTLE,,180,200,1260,1800,NANTONG,654213,NANTONG
654213,656496,656496,USD,1440,2000,SHANGHAI,TACOMA,,180,200,1260,1800,NANTONG,654213,NANTONG
654213,656495,656569,USD,3540,4150,SHANGHAI,SEATTLE,CHICAGO,180,200,3360,3950,NANTONG,654213,NANTONG
654213,656495,660244,USD,4050,4750,SHANGHAI,SEATTLE,CINCINNATI,180,200,3870,4550,NANTONG,654213,NANTONG
654213,656495,657532,USD,4050,4750,SHANGHAI,SEATTLE,CLEVELAND,180,200,3870,4550,NANTONG,654213,NANTONG
654213,656495,660272,USD,4050,4750,SHANGHAI,SEATTLE,COLUMBUS,180,200,3870,4550,NANTONG,654213,NANTONG
654213,656495,659550,USD,4135,4850,SHANGHAI,SEATTLE,DETROIT,180,200,3955,4650,NANTONG,654213,NANTONG
654213,656495,657530,USD,6090,7150,SHANGHAI,SEATTLE,INDIANAPOLIS,180,200,5910,6950,NANTONG,654213,NANTONG
654213,656495,657099,USD,4390,5150,SHANGHAI,SEATTLE,LOUISVILLE,180,200,4210,4950,NANTONG,654213,NANTONG
654213,656495,657527,USD,3625,4250,SHANGHAI,SEATTLE,MEMPHIS,180,200,3445,4050,NANTONG,654213,NANTONG
654213,656495,658126,USD,3540,4150,SHANGHAI,SEATTLE,OMAHA,180,200,3360,3950,NANTONG,654213,NANTONG
654213,656495,656497,USD,2475,2900,SHANGHAI,SEATTLE,PORTLAND,180,200,2295,2700,NANTONG,654213,NANTONG
654213,656495,656915,USD,3880,4550,SHANGHAI,SEATTLE,ST PAUL,180,200,3700,4350,NANTONG,654213,NANTONG
654213,660196,660196,USD,3720,4660,SHANGHAI,HONOLULU,,180,200,3540,4460,NANTONG,654213,NANTONG
653934,656495,656495,USD,1530,2100,YANTIAN,SEATTLE,,270,300,1260,1800,SANBU,653934,SANBU
653934,656496,656496,USD,1530,2100,YANTIAN,TACOMA,,270,300,1260,1800,SANBU,653934,SANBU
653934,656495,656569,USD,3630,4250,YANTIAN,SEATTLE,CHICAGO,270,300,3360,3950,SANBU,653934,SANBU
653934,656495,660244,USD,4140,4850,YANTIAN,SEATTLE,CINCINNATI,270,300,3870,4550,SANBU,653934,SANBU
653934,656495,657532,USD,4140,4850,YANTIAN,SEATTLE,CLEVELAND,270,300,3870,4550,SANBU,653934,SANBU
653934,656495,660272,USD,4140,4850,YANTIAN,SEATTLE,COLUMBUS,270,300,3870,4550,SANBU,653934,SANBU
653934,656495,659550,USD,4225,4950,YANTIAN,SEATTLE,DETROIT,270,300,3955,4650,SANBU,653934,SANBU
653934,656495,657530,USD,6180,7250,YANTIAN,SEATTLE,INDIANAPOLIS,270,300,5910,6950,SANBU,653934,SANBU
653934,656495,657099,USD,4480,5250,YANTIAN,SEATTLE,LOUISVILLE,270,300,4210,4950,SANBU,653934,SANBU
653934,656495,657527,USD,3715,4350,YANTIAN,SEATTLE,MEMPHIS,270,300,3445,4050,SANBU,653934,SANBU
653934,656495,658126,USD,3630,4250,YANTIAN,SEATTLE,OMAHA,270,300,3360,3950,SANBU,653934,SANBU
653934,656495,656497,USD,2565,3000,YANTIAN,SEATTLE,PORTLAND,270,300,2295,2700,SANBU,653934,SANBU
653934,656495,656915,USD,3970,4650,YANTIAN,SEATTLE,ST PAUL,270,300,3700,4350,SANBU,653934,SANBU
653934,660196,660196,USD,4120,5160,YANTIAN,HONOLULU,,270,300,3850,4860,SANBU,653934,SANBU
659691,656495,656495,USD,1390,1960,YANTIAN,SEATTLE,,130,160,1260,1800,SANSHUI,659691,SANSHUI
659691,656496,656496,USD,1390,1960,YANTIAN,TACOMA,,130,160,1260,1800,SANSHUI,659691,SANSHUI
659691,656495,656569,USD,3490,4110,YANTIAN,SEATTLE,CHICAGO,130,160,3360,3950,SANSHUI,659691,SANSHUI
659691,656495,660244,USD,4000,4710,YANTIAN,SEATTLE,CINCINNATI,130,160,3870,4550,SANSHUI,659691,SANSHUI
659691,656495,657532,USD,4000,4710,YANTIAN,SEATTLE,CLEVELAND,130,160,3870,4550,SANSHUI,659691,SANSHUI
659691,656495,660272,USD,4000,4710,YANTIAN,SEATTLE,COLUMBUS,130,160,3870,4550,SANSHUI,659691,SANSHUI
659691,656495,659550,USD,4085,4810,YANTIAN,SEATTLE,DETROIT,130,160,3955,4650,SANSHUI,659691,SANSHUI
659691,656495,657530,USD,6040,7110,YANTIAN,SEATTLE,INDIANAPOLIS,130,160,5910,6950,SANSHUI,659691,SANSHUI
659691,656495,657099,USD,4340,5110,YANTIAN,SEATTLE,LOUISVILLE,130,160,4210,4950,SANSHUI,659691,SANSHUI
659691,656495,657527,USD,3575,4210,YANTIAN,SEATTLE,MEMPHIS,130,160,3445,4050,SANSHUI,659691,SANSHUI
659691,656495,658126,USD,3490,4110,YANTIAN,SEATTLE,OMAHA,130,160,3360,3950,SANSHUI,659691,SANSHUI
659691,656495,656497,USD,2425,2860,YANTIAN,SEATTLE,PORTLAND,130,160,2295,2700,SANSHUI,659691,SANSHUI
659691,656495,656915,USD,3830,4510,YANTIAN,SEATTLE,ST PAUL,130,160,3700,4350,SANSHUI,659691,SANSHUI
659691,660196,660196,USD,3980,5020,YANTIAN,HONOLULU,,130,160,3850,4860,SANSHUI,659691,SANSHUI
639892,656495,656495,USD,1395,1950,YANTIAN,SEATTLE,,135,150,1260,1800,SHANTOU,639892,SHANTOU
639892,656496,656496,USD,1395,1950,YANTIAN,TACOMA,,135,150,1260,1800,SHANTOU,639892,SHANTOU
639892,656495,656569,USD,3495,4100,YANTIAN,SEATTLE,CHICAGO,135,150,3360,3950,SHANTOU,639892,SHANTOU
639892,656495,660244,USD,4005,4700,YANTIAN,SEATTLE,CINCINNATI,135,150,3870,4550,SHANTOU,639892,SHANTOU
639892,656495,657532,USD,4005,4700,YANTIAN,SEATTLE,CLEVELAND,135,150,3870,4550,SHANTOU,639892,SHANTOU
639892,656495,660272,USD,4005,4700,YANTIAN,SEATTLE,COLUMBUS,135,150,3870,4550,SHANTOU,639892,SHANTOU
639892,656495,659550,USD,4090,4800,YANTIAN,SEATTLE,DETROIT,135,150,3955,4650,SHANTOU,639892,SHANTOU
639892,656495,657530,USD,6045,7100,YANTIAN,SEATTLE,INDIANAPOLIS,135,150,5910,6950,SHANTOU,639892,SHANTOU
639892,656495,657099,USD,4345,5100,YANTIAN,SEATTLE,LOUISVILLE,135,150,4210,4950,SHANTOU,639892,SHANTOU
639892,656495,657527,USD,3580,4200,YANTIAN,SEATTLE,MEMPHIS,135,150,3445,4050,SHANTOU,639892,SHANTOU
639892,656495,658126,USD,3495,4100,YANTIAN,SEATTLE,OMAHA,135,150,3360,3950,SHANTOU,639892,SHANTOU
639892,656495,656497,USD,2430,2850,YANTIAN,SEATTLE,PORTLAND,135,150,2295,2700,SHANTOU,639892,SHANTOU
639892,656495,656915,USD,3835,4500,YANTIAN,SEATTLE,ST PAUL,135,150,3700,4350,SHANTOU,639892,SHANTOU
639892,660196,660196,USD,3985,5010,YANTIAN,HONOLULU,,135,150,3850,4860,SHANTOU,639892,SHANTOU
649187,656495,656495,USD,1350,1900,YANTIAN,SEATTLE,,90,100,1260,1800,SHUNDE,649187,SHUNDE
649187,656496,656496,USD,1350,1900,YANTIAN,TACOMA,,90,100,1260,1800,SHUNDE,649187,SHUNDE
649187,656495,656569,USD,3450,4050,YANTIAN,SEATTLE,CHICAGO,90,100,3360,3950,SHUNDE,649187,SHUNDE
649187,656495,660244,USD,3960,4650,YANTIAN,SEATTLE,CINCINNATI,90,100,3870,4550,SHUNDE,649187,SHUNDE
649187,656495,657532,USD,3960,4650,YANTIAN,SEATTLE,CLEVELAND,90,100,3870,4550,SHUNDE,649187,SHUNDE
649187,656495,660272,USD,3960,4650,YANTIAN,SEATTLE,COLUMBUS,90,100,3870,4550,SHUNDE,649187,SHUNDE
649187,656495,659550,USD,4045,4750,YANTIAN,SEATTLE,DETROIT,90,100,3955,4650,SHUNDE,649187,SHUNDE
649187,656495,657530,USD,6000,7050,YANTIAN,SEATTLE,INDIANAPOLIS,90,100,5910,6950,SHUNDE,649187,SHUNDE
649187,656495,657099,USD,4300,5050,YANTIAN,SEATTLE,LOUISVILLE,90,100,4210,4950,SHUNDE,649187,SHUNDE
649187,656495,657527,USD,3535,4150,YANTIAN,SEATTLE,MEMPHIS,90,100,3445,4050,SHUNDE,649187,SHUNDE
649187,656495,658126,USD,3450,4050,YANTIAN,SEATTLE,OMAHA,90,100,3360,3950,SHUNDE,649187,SHUNDE
649187,656495,656497,USD,2385,2800,YANTIAN,SEATTLE,PORTLAND,90,100,2295,2700,SHUNDE,649187,SHUNDE
649187,656495,656915,USD,3790,4450,YANTIAN,SEATTLE,ST PAUL,90,100,3700,4350,SHUNDE,649187,SHUNDE
649187,660196,660196,USD,3940,4960,YANTIAN,HONOLULU,,90,100,3850,4860,SHUNDE,649187,SHUNDE
656999,656495,656495,USD,1440,2000,SHANGHAI,SEATTLE,,180,200,1260,1800,TAICANG,656999,TAICANG
656999,656496,656496,USD,1440,2000,SHANGHAI,TACOMA,,180,200,1260,1800,TAICANG,656999,TAICANG
656999,656495,656569,USD,3540,4150,SHANGHAI,SEATTLE,CHICAGO,180,200,3360,3950,TAICANG,656999,TAICANG
656999,656495,660244,USD,4050,4750,SHANGHAI,SEATTLE,CINCINNATI,180,200,3870,4550,TAICANG,656999,TAICANG
656999,656495,657532,USD,4050,4750,SHANGHAI,SEATTLE,CLEVELAND,180,200,3870,4550,TAICANG,656999,TAICANG
656999,656495,660272,USD,4050,4750,SHANGHAI,SEATTLE,COLUMBUS,180,200,3870,4550,TAICANG,656999,TAICANG
656999,656495,659550,USD,4135,4850,SHANGHAI,SEATTLE,DETROIT,180,200,3955,4650,TAICANG,656999,TAICANG
656999,656495,657530,USD,6090,7150,SHANGHAI,SEATTLE,INDIANAPOLIS,180,200,5910,6950,TAICANG,656999,TAICANG
656999,656495,657099,USD,4390,5150,SHANGHAI,SEATTLE,LOUISVILLE,180,200,4210,4950,TAICANG,656999,TAICANG
656999,656495,657527,USD,3625,4250,SHANGHAI,SEATTLE,MEMPHIS,180,200,3445,4050,TAICANG,656999,TAICANG
656999,656495,658126,USD,3540,4150,SHANGHAI,SEATTLE,OMAHA,180,200,3360,3950,TAICANG,656999,TAICANG
656999,656495,656497,USD,2475,2900,SHANGHAI,SEATTLE,PORTLAND,180,200,2295,2700,TAICANG,656999,TAICANG
656999,656495,656915,USD,3880,4550,SHANGHAI,SEATTLE,ST PAUL,180,200,3700,4350,TAICANG,656999,TAICANG
656999,660196,660196,USD,3720,4660,SHANGHAI,HONOLULU,,180,200,3540,4460,TAICANG,656999,TAICANG
657713,656495,656495,USD,1485,2050,SHANGHAI,SEATTLE,,225,250,1260,1800,TAIZHOU,657713,TAIZHOU
657713,656496,656496,USD,1485,2050,SHANGHAI,TACOMA,,225,250,1260,1800,TAIZHOU,657713,TAIZHOU
657713,656495,656569,USD,3585,4200,SHANGHAI,SEATTLE,CHICAGO,225,250,3360,3950,TAIZHOU,657713,TAIZHOU
657713,656495,660244,USD,4095,4800,SHANGHAI,SEATTLE,CINCINNATI,225,250,3870,4550,TAIZHOU,657713,TAIZHOU
657713,656495,657532,USD,4095,4800,SHANGHAI,SEATTLE,CLEVELAND,225,250,3870,4550,TAIZHOU,657713,TAIZHOU
657713,656495,660272,USD,4095,4800,SHANGHAI,SEATTLE,COLUMBUS,225,250,3870,4550,TAIZHOU,657713,TAIZHOU
657713,656495,659550,USD,4180,4900,SHANGHAI,SEATTLE,DETROIT,225,250,3955,4650,TAIZHOU,657713,TAIZHOU
657713,656495,657530,USD,6135,7200,SHANGHAI,SEATTLE,INDIANAPOLIS,225,250,5910,6950,TAIZHOU,657713,TAIZHOU
657713,656495,657099,USD,4435,5200,SHANGHAI,SEATTLE,LOUISVILLE,225,250,4210,4950,TAIZHOU,657713,TAIZHOU
657713,656495,657527,USD,3670,4300,SHANGHAI,SEATTLE,MEMPHIS,225,250,3445,4050,TAIZHOU,657713,TAIZHOU
657713,656495,658126,USD,3585,4200,SHANGHAI,SEATTLE,OMAHA,225,250,3360,3950,TAIZHOU,657713,TAIZHOU
657713,656495,656497,USD,2520,2950,SHANGHAI,SEATTLE,PORTLAND,225,250,2295,2700,TAIZHOU,657713,TAIZHOU
657713,656495,656915,USD,3925,4600,SHANGHAI,SEATTLE,ST PAUL,225,250,3700,4350,TAIZHOU,657713,TAIZHOU
657713,660196,660196,USD,3765,4710,SHANGHAI,HONOLULU,,225,250,3540,4460,TAIZHOU,657713,TAIZHOU
660270,656495,656495,USD,1260,1800,SHANGHAI,SEATTLE,,0,0,1260,1800,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656496,656496,USD,1260,1800,SHANGHAI,TACOMA,,0,0,1260,1800,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,656569,USD,3360,3950,SHANGHAI,SEATTLE,CHICAGO,0,0,3360,3950,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,660244,USD,3870,4550,SHANGHAI,SEATTLE,CINCINNATI,0,0,3870,4550,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,657532,USD,3870,4550,SHANGHAI,SEATTLE,CLEVELAND,0,0,3870,4550,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,660272,USD,3870,4550,SHANGHAI,SEATTLE,COLUMBUS,0,0,3870,4550,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,659550,USD,3955,4650,SHANGHAI,SEATTLE,DETROIT,0,0,3955,4650,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,657530,USD,5910,6950,SHANGHAI,SEATTLE,INDIANAPOLIS,0,0,5910,6950,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,657099,USD,4210,4950,SHANGHAI,SEATTLE,LOUISVILLE,0,0,4210,4950,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,657527,USD,3445,4050,SHANGHAI,SEATTLE,MEMPHIS,0,0,3445,4050,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,658126,USD,3360,3950,SHANGHAI,SEATTLE,OMAHA,0,0,3360,3950,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,656497,USD,2295,2700,SHANGHAI,SEATTLE,PORTLAND,0,0,2295,2700,TIANJINXINGANG,660270,TIANJINXINGANG
660270,656495,656915,USD,3700,4350,SHANGHAI,SEATTLE,ST PAUL,0,0,3700,4350,TIANJINXINGANG,660270,TIANJINXINGANG
660270,660196,660196,USD,3540,4460,SHANGHAI,HONOLULU,,0,0,3540,4460,TIANJINXINGANG,660270,TIANJINXINGANG
657133,656495,656495,USD,1440,2000,SHANGHAI,SEATTLE,,180,200,1260,1800,WUHAN,657133,WUHAN
657133,656496,656496,USD,1440,2000,SHANGHAI,TACOMA,,180,200,1260,1800,WUHAN,657133,WUHAN
657133,656495,656569,USD,3540,4150,SHANGHAI,SEATTLE,CHICAGO,180,200,3360,3950,WUHAN,657133,WUHAN
657133,656495,660244,USD,4050,4750,SHANGHAI,SEATTLE,CINCINNATI,180,200,3870,4550,WUHAN,657133,WUHAN
657133,656495,657532,USD,4050,4750,SHANGHAI,SEATTLE,CLEVELAND,180,200,3870,4550,WUHAN,657133,WUHAN
657133,656495,660272,USD,4050,4750,SHANGHAI,SEATTLE,COLUMBUS,180,200,3870,4550,WUHAN,657133,WUHAN
657133,656495,659550,USD,4135,4850,SHANGHAI,SEATTLE,DETROIT,180,200,3955,4650,WUHAN,657133,WUHAN
657133,656495,657530,USD,6090,7150,SHANGHAI,SEATTLE,INDIANAPOLIS,180,200,5910,6950,WUHAN,657133,WUHAN
657133,656495,657099,USD,4390,5150,SHANGHAI,SEATTLE,LOUISVILLE,180,200,4210,4950,WUHAN,657133,WUHAN
657133,656495,657527,USD,3625,4250,SHANGHAI,SEATTLE,MEMPHIS,180,200,3445,4050,WUHAN,657133,WUHAN
657133,656495,658126,USD,3540,4150,SHANGHAI,SEATTLE,OMAHA,180,200,3360,3950,WUHAN,657133,WUHAN
657133,656495,656497,USD,2475,2900,SHANGHAI,SEATTLE,PORTLAND,180,200,2295,2700,WUHAN,657133,WUHAN
657133,656495,656915,USD,3880,4550,SHANGHAI,SEATTLE,ST PAUL,180,200,3700,4350,WUHAN,657133,WUHAN
657133,660196,660196,USD,3720,4660,SHANGHAI,HONOLULU,,180,200,3540,4460,WUHAN,657133,WUHAN
644176,656495,656495,USD,1350,1900,SHEKOU,SEATTLE,,90,100,1260,1800,XIAMEN,644176,XIAMEN
644176,656495,656569,USD,3450,4050,SHEKOU,SEATTLE,CHICAGO,90,100,3360,3950,XIAMEN,644176,XIAMEN
644176,656495,660244,USD,3960,4650,SHEKOU,SEATTLE,CINCINNATI,90,100,3870,4550,XIAMEN,644176,XIAMEN
644176,656495,657532,USD,3960,4650,SHEKOU,SEATTLE,CLEVELAND,90,100,3870,4550,XIAMEN,644176,XIAMEN
644176,656495,660272,USD,3960,4650,SHEKOU,SEATTLE,COLUMBUS,90,100,3870,4550,XIAMEN,644176,XIAMEN
644176,656495,659550,USD,4045,4750,SHEKOU,SEATTLE,DETROIT,90,100,3955,4650,XIAMEN,644176,XIAMEN
644176,656495,657530,USD,6000,7050,SHEKOU,SEATTLE,INDIANAPOLIS,90,100,5910,6950,XIAMEN,644176,XIAMEN
644176,656495,657099,USD,4300,5050,SHEKOU,SEATTLE,LOUISVILLE,90,100,4210,4950,XIAMEN,644176,XIAMEN
644176,656495,657527,USD,3535,4150,SHEKOU,SEATTLE,MEMPHIS,90,100,3445,4050,XIAMEN,644176,XIAMEN
644176,656495,658126,USD,3450,4050,SHEKOU,SEATTLE,OMAHA,90,100,3360,3950,XIAMEN,644176,XIAMEN
644176,656495,656497,USD,2385,2800,SHEKOU,SEATTLE,PORTLAND,90,100,2295,2700,XIAMEN,644176,XIAMEN
644176,656495,656915,USD,3790,4450,SHEKOU,SEATTLE,ST PAUL,90,100,3700,4350,XIAMEN,644176,XIAMEN
644176,660196,660196,USD,3940,4960,SHEKOU,HONOLULU,,90,100,3850,4860,XIAMEN,644176,XIAMEN
659689,656495,656495,USD,1575,2150,SHANGHAI,SEATTLE,,315,350,1260,1800,YUEYANG,659689,YUEYANG
